district,district_link,locale,locale_link,address
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,gilroy-watsonville,https://directory.iglesianicristo.net/locales/gilroy-watsonville,"CWS being held at:Sioc Res_867 Camrose Court & AWS at_St. Stephen's Episcopal Church_
651 Broadway
Gilroy, California
95020, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,hayward,https://directory.iglesianicristo.net/locales/hayward,"24540 Mohr Drive
Hayward, California
94545, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,hercules,https://directory.iglesianicristo.net/locales/hercules,"c/o San Pablo Chapel
Brookside Drive
San Pablo, CA
94806, USA"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,kyle,https://directory.iglesianicristo.net/locales/kyle,"101- BIA Route 2 Kyle
Senior Center
Kyle, SD
577852, USA"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,milpitas,https://directory.iglesianicristo.net/locales/milpitas,"(in Fremont Chapel)
39700 Logan Drive
Fremont, California
94041, USA"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,minot-north-dakota,https://directory.iglesianicristo.net/locales/minot-north-dakota,"Comfort Inn and Suite hall_
3420 Broadway
Minot, North Dakota
58701, USA"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,monterey,https://directory.iglesianicristo.net/locales/monterey,"3229 De Forest Road
Marina, California
93933, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,mountain-view,https://directory.iglesianicristo.net/locales/mountain-view,"1880 California Street
Mountain View, California
94041, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,napa-valley-gws,https://directory.iglesianicristo.net/locales/napa-valley-gws,"1302 Foothill Drive
Calistoga, California, Sonoma
94515, United Sates of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,oakland,https://directory.iglesianicristo.net/locales/oakland,"2808 35th Avenue
Oakland, California
94619, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,pacifica,https://directory.iglesianicristo.net/locales/pacifica,"Burligame chapel
1449 Oak Grove Avenue Burlingame, CA 94010, USA
Burlingame , California
94010, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,redwood-city,https://directory.iglesianicristo.net/locales/redwood-city,"409 3rd Avenue
Redwood , California
94063, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,salinas,https://directory.iglesianicristo.net/locales/salinas,"221 Califonia Street
Salinas, California
93901, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,san-francisco-7,https://directory.iglesianicristo.net/locales/san-francisco-7,"2899 Clay Street
San Francisco, California
94115, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,san-jose-14,https://directory.iglesianicristo.net/locales/san-jose-14,"1260 Story Road
San Jose, California
95112, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,san-leandro,https://directory.iglesianicristo.net/locales/san-leandro,"c/o Hayward Chapel
24540 Mohr Dr.
Hayward, California
94545, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,san-pablo-3,https://directory.iglesianicristo.net/locales/san-pablo-3,"2060 Brookside Drive
San Pablo, California
94806, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,san-ramon-ext,https://directory.iglesianicristo.net/locales/san-ramon-ext,"9300 Alcosta Boulevard
San Ramon , CA
94583, USA"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,santa-rosa,https://directory.iglesianicristo.net/locales/santa-rosa,"4857 Old Redwood Highway
Santa Rosa, California
95403, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,scenic-south-dakota,https://directory.iglesianicristo.net/locales/scenic-south-dakota,"18 Main St.
Scenic, SD
57780, USA"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,shoshoni-wyoming,https://directory.iglesianicristo.net/locales/shoshoni-wyoming,"107 W Sixth St.
Shoshoni, Wyoming
826-49, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,south-san-jose,https://directory.iglesianicristo.net/locales/south-san-jose,"7269 Santa Teresa Blvd
San Jose, CA
95139, USA_rented hall"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,union-city,https://directory.iglesianicristo.net/locales/union-city,"c/o Fremont Chapel
39700 Logan Dr.
Fremont, CA
94538, USA"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,williston-north-dakota,https://directory.iglesianicristo.net/locales/williston-north-dakota,"(Sun 10:30AM - Every Household Webex)Conference Room at Days Inn and Suites
1525 9th Avenue
Williston, North Dakota
58801, USA"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,anaheim-california,https://directory.iglesianicristo.net/locales/anaheim-california,"400 South Harbor Boulevard
Anaheim, California
92805, United States of America"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,buena-park-california,https://directory.iglesianicristo.net/locales/buena-park-california,"(Anaheim Chapel Wed-8pm Sat -7pm Spanish)
6841 Western Ave.
Buena Park, California
90621, United States"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,carson-california,https://directory.iglesianicristo.net/locales/carson-california,"Long Beach Chapel
-505 E. 36th St.
Long Beach, CA
90807, USA"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,cerritos-california,https://directory.iglesianicristo.net/locales/cerritos-california,"11531
187th street
Artesia, California
90701, USA"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,corona-california,https://directory.iglesianicristo.net/locales/corona-california,"10510 Hole avenue
Riverside, California
92505, United States of America"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,fontana-california,https://directory.iglesianicristo.net/locales/fontana-california,"Temporarily using Corona chapel
10510 Holeave
Riverside, California
92505, USA"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,garden-grove-california,https://directory.iglesianicristo.net/locales/garden-grove-california,"Anaheim Chapel
420 S Harbor Blvd
Anaheim, CA
92805, USA"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,glendora-california,https://directory.iglesianicristo.net/locales/glendora-california,"3260 Maine avenue
Baldwin Park, California
91706, USA"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,irvine-california,https://directory.iglesianicristo.net/locales/irvine-california,"25782 Obrero Drive
Unit D
Mision Viejo, California
92691, United States of America"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,lakewood-california,https://directory.iglesianicristo.net/locales/lakewood-california,"5918 Parkcrest St
Long Beach, California
90808, USA"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,long-beach-california,https://directory.iglesianicristo.net/locales/long-beach-california,"505 East. 36th street
Long Beach, California
90807, United States of America"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,montclair-california,https://directory.iglesianicristo.net/locales/montclair-california,"4159 Holt Boulevard
Montclair, California
91763, United States of America"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,moreno-valley,https://directory.iglesianicristo.net/locales/moreno-valley,"22100 Eucalyptus avenue,
Moreno Valley, California
92553, United States of America"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,palm-springs-california,https://directory.iglesianicristo.net/locales/palm-springs-california,"966 Vella Road,
Palm Springs, California
92264, United States of America"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,riverside-california,https://directory.iglesianicristo.net/locales/riverside-california,"3292 Locust street,
Riverside, California
92501, United States of America"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,san-gabriel-valley-california,https://directory.iglesianicristo.net/locales/san-gabriel-valley-california,"3260 Maine
Avenue
Baldwin Park, California
91706, USA"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,signal-hill-california,https://directory.iglesianicristo.net/locales/signal-hill-california,"(temporary using LB Chapel)
505 E. 36th St
Long Beach, California
90807, USA"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,torrance-california,https://directory.iglesianicristo.net/locales/torrance-california,"TORRANCE UNIV. LODGE
2326 Cabrillo Avenue
Torrance, CA
90501, USA"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,victorville-california,https://directory.iglesianicristo.net/locales/victorville-california,"15874 Condor Road
Victorville, California
92393, United States of America"
southwest-california,https://directory.iglesianicristo.net/districts/southwest-california,walnut-california,https://directory.iglesianicristo.net/locales/walnut-california,"3260 Maine avenue
Baldwin Park
, California
91706, United States"
oregon,https://directory.iglesianicristo.net/districts/oregon,albany-oregon,https://directory.iglesianicristo.net/locales/albany-oregon,"35938 Santiam Highway SE,
Albany,, Oregon
97322, United States of America"
oregon,https://directory.iglesianicristo.net/districts/oregon,beaverton-oregon,https://directory.iglesianicristo.net/locales/beaverton-oregon,"11080 SW Allen Boulevard
Suite #800
Beaverton, OR
97005, USA"
oregon,https://directory.iglesianicristo.net/districts/oregon,billings-montana,https://directory.iglesianicristo.net/locales/billings-montana,"4345 Bennett Ave.
Billings, MT
59105, USA"
oregon,https://directory.iglesianicristo.net/districts/oregon,boise-idaho,https://directory.iglesianicristo.net/locales/boise-idaho,"2645 N. Cole Road
Suite C
Boise, , Idaho
83704, USA"
oregon,https://directory.iglesianicristo.net/districts/oregon,eugeneoregon,https://directory.iglesianicristo.net/locales/eugeneoregon,"2635 Ross Lane
Eugene, Oregon
97404, USA"
oregon,https://directory.iglesianicristo.net/districts/oregon,fruitland-ext,https://directory.iglesianicristo.net/locales/fruitland-ext,"1865 SW 3rd Avenue
Fruitland, Idaho
83619, USA"
oregon,https://directory.iglesianicristo.net/districts/oregon,great-falls-montana,https://directory.iglesianicristo.net/locales/great-falls-montana,"600 Central Plaza, Suite 13
Great Falls,, Montana
59401, United States of America"
oregon,https://directory.iglesianicristo.net/districts/oregon,hillsboro-oregon,https://directory.iglesianicristo.net/locales/hillsboro-oregon,"11080 SW Allen
Blvd Suite #800
Beaverton, Oregon
97005, USA"
oregon,https://directory.iglesianicristo.net/districts/oregon,lovell-wyoming,https://directory.iglesianicristo.net/locales/lovell-wyoming,"180 West Main Street
Lovell, Wyoming
82431, USA"
oregon,https://directory.iglesianicristo.net/districts/oregon,medford-oregon,https://directory.iglesianicristo.net/locales/medford-oregon,"3050 Colonial Avenue
Medford, Oregon
97504, United States of America"
oregon,https://directory.iglesianicristo.net/districts/oregon,oregon-city-oregon,https://directory.iglesianicristo.net/locales/oregon-city-oregon,"6019 SE
87th Ave.
Portland, Oregon
97266, USA"
oregon,https://directory.iglesianicristo.net/districts/oregon,portland-oregon,https://directory.iglesianicristo.net/locales/portland-oregon,"4803 SE 64th Avenue
Portland, Oregon
97206, United States of America"
oregon,https://directory.iglesianicristo.net/districts/oregon,redding-california,https://directory.iglesianicristo.net/locales/redding-california,"3872 Churn Creek Rd.
Redding, California
96002, United States of America"
oregon,https://directory.iglesianicristo.net/districts/oregon,roseburg-alaska,https://directory.iglesianicristo.net/locales/roseburg-alaska,"675 NE Cummins St.
Roseburg, Oregon
97470, USA"
oregon,https://directory.iglesianicristo.net/districts/oregon,saint-helen-oregon-gws,https://directory.iglesianicristo.net/locales/saint-helen-oregon-gws,"35111 Six Dees Lane,
Saint Helen, Oregon, Columbia
97051, United States of America"
oregon,https://directory.iglesianicristo.net/districts/oregon,vancouver-washington,https://directory.iglesianicristo.net/locales/vancouver-washington,"4803 SE 64th Avenue
Portland
Oregon,
97206, USA"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,beaconsfield-quebec,https://directory.iglesianicristo.net/locales/beaconsfield-quebec,"300 St. Charles Boulevard
Beaconsfield, Quebec
H9W2X6, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,capital-city,https://directory.iglesianicristo.net/locales/capital-city,"1800 Bank St.
Ottawa, Ontario
K1V 0W3, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,charlottetown-gws,https://directory.iglesianicristo.net/locales/charlottetown-gws,"17 Commonwealth
Charlottetown,
Prince Edward Island, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,digby-nova-scotia-gws,https://directory.iglesianicristo.net/locales/digby-nova-scotia-gws,"50 Water Street
Digby, Nova Scotia
B0V 1A0, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,drummondville-quebec,https://directory.iglesianicristo.net/locales/drummondville-quebec,"198 Rue Herot
Drummondville, Quebec
J2C 1J8, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,fredericton-new-brunswick,https://directory.iglesianicristo.net/locales/fredericton-new-brunswick,"33 Bailey Dineen Drive
Fredericton , New Brunswick
E3B3X9, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,gatinuea-gws,https://directory.iglesianicristo.net/locales/gatinuea-gws,"11571 Boulevard Fournier
Gatineau, Quebec
J8X 3P7, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,halifax-nova-scotia,https://directory.iglesianicristo.net/locales/halifax-nova-scotia,"14 Strath Lane
Dartmouth, Nova Scotia
B2X 1Y9, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,kingston-gws,https://directory.iglesianicristo.net/locales/kingston-gws,"638 Division St.
Kingston, Ontario
K7K 4B8, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,laval-gws,https://directory.iglesianicristo.net/locales/laval-gws,"274 Saint-Pierre Sainte-Therese
Laval, Quebec
J7E 4X4, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,miramichi-new-brunswick-gws,https://directory.iglesianicristo.net/locales/miramichi-new-brunswick-gws,"30 Princess Street
Miramichi, New Brunswick
E1N 2P6, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,moncton-city-new-brunswick,https://directory.iglesianicristo.net/locales/moncton-city-new-brunswick,"101 Shirley Avenue
Moncton City, New Brunswick
E1C-6N6, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,montreal-quebec,https://directory.iglesianicristo.net/locales/montreal-quebec,"C.O.P.M Basement
4000 Avenue De Courtrai
Montreal, Quebec
H3S IC2, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,ottawa-ontario,https://directory.iglesianicristo.net/locales/ottawa-ontario,"19 Briggs Avenue
Nepean, Ontario
K2E 6W5, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,pointe-claire,https://directory.iglesianicristo.net/locales/pointe-claire,"Plaza de Sources
4684 Sources Boulevard
Dollard-Des Ormeaux,, Quebec
H8Y 3C4, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,quebec-city-quebec,https://directory.iglesianicristo.net/locales/quebec-city-quebec,"2-1701 Rue Lavoisier
Levis
Victorville, Quebec
G6W 2H9, CANADA"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,saint-john-new-brunswick-1,https://directory.iglesianicristo.net/locales/saint-john-new-brunswick-1,"129 McAllister Drive
Saint John, NB
E2J 2S7, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,saint-laurent-quebec,https://directory.iglesianicristo.net/locales/saint-laurent-quebec,"C.O.P.M. Basement
4000 Avenue De Courtrai
Montreal, Quebec
H3S IC2, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,st-johns-new-foundland-gws,https://directory.iglesianicristo.net/locales/st-johns-new-foundland-gws,"20A Lion's Road
St. John's, New Foundland and Labrador
A1E 0B7, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,prince-edward-island-canada,https://directory.iglesianicristo.net/locales/prince-edward-island-canada,"80 Gamble Ave.
Summerside , PEI
C1N 5V7, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,sydney-nova-scotia-gws,https://directory.iglesianicristo.net/locales/sydney-nova-scotia-gws,"85 Kenwood Drive
Sydney, Nova Scotia
B1S 1T7, Canada"
canada-vii,https://directory.iglesianicristo.net/districts/canada-vii,vaudreuil-gws,https://directory.iglesianicristo.net/locales/vaudreuil-gws,"100 Boul Hardwood
Vaudreuil, Quebec
J7V 1X9, Canada"
southeast-california,https://directory.iglesianicristo.net/districts/southeast-california,south-san-diego-california,https://directory.iglesianicristo.net/locales/south-san-diego-california,"1795 Rios Avenue
Chula Vista, California
91911, United States of America"
southeast-california,https://directory.iglesianicristo.net/districts/southeast-california,el-cajon-california,https://directory.iglesianicristo.net/locales/el-cajon-california,"401 Broadway
El cajon, California
92021, United States of America"
southeast-california,https://directory.iglesianicristo.net/districts/southeast-california,hemet-california,https://directory.iglesianicristo.net/locales/hemet-california,"1779
East Florida avenue
Hemet, California
92544, USA"
southeast-california,https://directory.iglesianicristo.net/districts/southeast-california,national-city-california,https://directory.iglesianicristo.net/locales/national-city-california,"2201 E 8th Street
National City, California
91950, United States of America"
southeast-california,https://directory.iglesianicristo.net/districts/southeast-california,north-san-diego-california,https://directory.iglesianicristo.net/locales/north-san-diego-california,"(SAT-8AM EVERY 2ND SATURDAY OF THE MONTH ONLY) Miramar Crossing Center
7060 Miramar Rd Suite 105
San Diego, CA
92122, USA"
southeast-california,https://directory.iglesianicristo.net/districts/southeast-california,spring-valley-california,https://directory.iglesianicristo.net/locales/spring-valley-california,"(Temp: 1795 Rios Ave. Chula Vista CA 91911)
(Temp: San Diego House of Worship)
Spring Valley , CA
91977, USA"
southeast-california,https://directory.iglesianicristo.net/districts/southeast-california,temecula-valley-california,https://directory.iglesianicristo.net/locales/temecula-valley-california,"29385 Rancho California rd
Temecula, California
92591, United States of America"
southeast-california,https://directory.iglesianicristo.net/districts/southeast-california,vista-california,https://directory.iglesianicristo.net/locales/vista-california,"(SAT-9AM EVERY 1ST SATUDARY OF THE MONTH ONLY)
1418 Calle Jules
Vista, California
92084, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,baton-rouge-louisiana,https://directory.iglesianicristo.net/locales/baton-rouge-louisiana,"1553 Florida St
Baton Rouge, Louisiana
70802, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,biloxi-mississippi,https://directory.iglesianicristo.net/locales/biloxi-mississippi,"3001 old Spanish Trail
Gautier, Mississippi
39553, United States"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,mckinney,https://directory.iglesianicristo.net/locales/mckinney,"104 N. Main Street
Blue Ridge, Texas
75424, USA"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,dallas,https://directory.iglesianicristo.net/locales/dallas,"2310 College Avenue
Garland, Texas
75042, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,el-paso,https://directory.iglesianicristo.net/locales/el-paso,"6500 Boeing Drive, Building L,
Suite 209
El Paso , Texas
79925, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,fort-smith-arkansas-gws,https://directory.iglesianicristo.net/locales/fort-smith-arkansas-gws,"5111 Rogers Avenue
Fort Smith, Arkansas
72903, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,fort-worth-texas,https://directory.iglesianicristo.net/locales/fort-worth-texas,"5420 Anderson Street
Fort Worth, Texas
76105, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,jacksonville,https://directory.iglesianicristo.net/locales/jacksonville,"236 Pearl Street
Jacksonville , Arkansas
72076, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,lawton,https://directory.iglesianicristo.net/locales/lawton,"2010 N.W. 40th Street
Lawton, Oklahoma
73505, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,lubbock,https://directory.iglesianicristo.net/locales/lubbock,"1409 23rd Street
Lubbock, Texas
79411, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,mckinney-1,https://directory.iglesianicristo.net/locales/mckinney-1,"4816 Cedar Creek Drive, Collin
McKinney, Texas
75070, USA"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,memphis-tennessee,https://directory.iglesianicristo.net/locales/memphis-tennessee,"878 Mississippi Blvd.
Memphis, Tennessee
38126, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,new-orleans-louisiana-ext,https://directory.iglesianicristo.net/locales/new-orleans-louisiana-ext,"3204 Rosetta Drive
Chaimette, Louisiana
70043, USA"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,oklahoma-city,https://directory.iglesianicristo.net/locales/oklahoma-city,"2901 South Central Avenue
Oklahoma City, Oklahoma
73129, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,paragould,https://directory.iglesianicristo.net/locales/paragould,"c/o Gary Warner res_
400 Madonna Street
Paragould, Arkansas
72450, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,san-angelo-texas,https://directory.iglesianicristo.net/locales/san-angelo-texas,"5810 Manchester Lane
San Angelo
Tom Green County, Texas
76901, USA"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,tulsa,https://directory.iglesianicristo.net/locales/tulsa,"14060 S. Poplar Street
Glenpool, Oklahoma
74033, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,tyler-texas-gws,https://directory.iglesianicristo.net/locales/tyler-texas-gws,"719 Jeffrey Drive,
Tyler, Texas, Smith
75703, United States of America"
south-central-states,https://directory.iglesianicristo.net/districts/south-central-states,wichita-kansas,https://directory.iglesianicristo.net/locales/wichita-kansas,"424 E. Maywood st.
Wichita, Kansas
67216, United States of America"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,brampton-ontario,https://directory.iglesianicristo.net/locales/brampton-ontario,"925 North Park Drive, Brampton
Mississauga, Ontario
L6S 5R8, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,burlington-ontario,https://directory.iglesianicristo.net/locales/burlington-ontario,"126 Plains Rd E,
Burlington, Ontario
L7T 2C3, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,guelph-ontario,https://directory.iglesianicristo.net/locales/guelph-ontario,"54 Benton St,
Kitchener, Ontario
N2G 3H2, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,hamilton,https://directory.iglesianicristo.net/locales/hamilton,"866 Mohawk Rd
East Hamilton, ON
L8T 2R5, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,leamington-ontario,https://directory.iglesianicristo.net/locales/leamington-ontario,"72 Talbot St.
Leamington, Ontario
N8H 1M4, Philippines"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,london-gws,https://directory.iglesianicristo.net/locales/london-gws,"Centre street Baptist Church
28 Southwick st.
St. Thomas, Ontario
N5R 3R8, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,010,https://directory.iglesianicristo.net/locales/010,"123
Main street
Milton, Ontario
L9T 8Z7, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,mississauga-east,https://directory.iglesianicristo.net/locales/mississauga-east,"5650 Tomken Road
Mississauga, Ontario
L4W 4P1, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,mississauga-central-ontario,https://directory.iglesianicristo.net/locales/mississauga-central-ontario,"4010 Loyalists Drive
Mississauga, Ontario
L4C 4P8, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,mississauga-south,https://directory.iglesianicristo.net/locales/mississauga-south,"5650 Tomken Rd
Mississauga, Ontario
, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,mississauga-west-ontario,https://directory.iglesianicristo.net/locales/mississauga-west-ontario,"4010 Loyalist Drive
Mississauga, Ontario
L5L-3-3Y6, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,niagara-region-ontario,https://directory.iglesianicristo.net/locales/niagara-region-ontario,"6085 Lundy's Lane,
Niagara Falls, , Ontario
L2G 1T1, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,central-parkway-ontario-canada,https://directory.iglesianicristo.net/locales/central-parkway-ontario-canada,"5650 Tomken Road
Mississauga, Ontario
L4W 4P1, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,oakville,https://directory.iglesianicristo.net/locales/oakville,"47 Mevira Gardens
Oakville, Ontario
L6H026, Canada"
canada-iv,https://directory.iglesianicristo.net/districts/canada-iv,windsor-ontario,https://directory.iglesianicristo.net/locales/windsor-ontario,"1457 Drouillard Rd
Windsor, Ontario
N8Y 2R8, Canada"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,austin-texas,https://directory.iglesianicristo.net/locales/austin-texas,"9205 North Drive
Austin, Texas
78753, United States of America"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,corpus-christi,https://directory.iglesianicristo.net/locales/corpus-christi,"1002 Elizabeth Street
Corpus Christi, Texas
78404, United States of America"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,edinburg,https://directory.iglesianicristo.net/locales/edinburg,"7215 E. Trenton Road
Edinburg, Texas
78542, United States of America"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,fort-polk-louisiana-gws,https://directory.iglesianicristo.net/locales/fort-polk-louisiana-gws,"6204 Fagan Circle
Deridder, LA Vernon Parish
70634, United States of America"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,houston-texas,https://directory.iglesianicristo.net/locales/houston-texas,"16055 Rippling Water Drive,
Houston, Texas
77084, United States of America"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,humble,https://directory.iglesianicristo.net/locales/humble,"19400 Nehoc Lane
Humble, Texas
77346, United States of America"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,copperas-cove,https://directory.iglesianicristo.net/locales/copperas-cove,"508 E. Jasper Dr.
Killeen, Texas
76541, United States of America"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,lake-jacson,https://directory.iglesianicristo.net/locales/lake-jacson,"Bro. Robert McDonalds res_207 Woodside Court,Clute,Tx_(for Sun WS)
16055 Rippling Water Dr._(for Thu WS)
Houston, Texas
77084, USA"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,nederland,https://directory.iglesianicristo.net/locales/nederland,"Red Roof Inn & Suites
2310 I-10 South
Beaumont, Texas
77707, USA"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,san-antonio-7,https://directory.iglesianicristo.net/locales/san-antonio-7,"7815 Pipers Creek Street
San Antonio, Texas
78251, United States of America"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,spring-texas-ext,https://directory.iglesianicristo.net/locales/spring-texas-ext,"LA Quinta Inn & Suites
21119 North Freeway Spring
Texas, Harris County
77388, United States of America"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,sugarland,https://directory.iglesianicristo.net/locales/sugarland,"Philippine Community Center_
9101 W Bellfort Blvd.
Houston, TX
77031, USA"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,tomball-texas-gws,https://directory.iglesianicristo.net/locales/tomball-texas-gws,"15111 Brown Road
Tomball, Texas,Harris County
77377, United States of America"
southern-midwest,https://directory.iglesianicristo.net/districts/southern-midwest,universal-city,https://directory.iglesianicristo.net/locales/universal-city,"4443 Hunnicutt Drive
San Antonio, Texas
78219, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,brunswick-georgia,https://directory.iglesianicristo.net/locales/brunswick-georgia,"Brookman Recreation Bldg.
Baldwin Park 1150 Myers Hill road,
Brunswick, Georgia
31523, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,cedar-bluff-alabama,https://directory.iglesianicristo.net/locales/cedar-bluff-alabama,"3945 Old Hwy 9
Cedar Bluff, AL
35959, USA"
